,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
179,"RT @EnriqueAlfaroR: Luego de un proceso de diálogo ciudadano, sin precedentes, sobre av. #López Mateos, hoy presentamos el Plan Integral de…",FALSE,0,#N/D,4/21/2023 22:47:32,FALSE,#N/D,1649545430554869760,#N/D,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",laKorima,136,TRUE,FALSE,#N/D,#N/D
180,"El Plan Integral de Movilidad para el Sur de la Ciudad no se reduce a una simple obra en #LópezMateos, se trata de… https://t.co/bLiFHwLOgr",FALSE,15,#N/D,4/21/2023 22:46:19,TRUE,#N/D,1649545124089823232,#N/D,"<a href=""http://www.socialbakers.com/"" rel=""nofollow"">Emplifi</a>",ClementeCH,2,FALSE,FALSE,#N/D,#N/D
181,"RT @EnriqueAlfaroR: El serio problema de movilidad al sur de la ciudad no solo es por #LópezMateos, hay mucho por hacer en toda la zona y,…",FALSE,0,#N/D,4/21/2023 22:44:56,FALSE,#N/D,1649544776612552705,#N/D,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",HoracioQuezad12,38,TRUE,FALSE,#N/D,#N/D
182,"RT @EnriqueAlfaroR: Luego de un proceso de diálogo ciudadano, sin precedentes, sobre av. #López Mateos, hoy presentamos el Plan Integral de…",FALSE,0,#N/D,4/21/2023 22:41:37,FALSE,#N/D,1649543941530824706,#N/D,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",sandravizcainom,136,TRUE,FALSE,#N/D,#N/D
183,"RT @EnriqueAlfaroR: El serio problema de movilidad al sur de la ciudad no solo es por #LópezMateos, hay mucho por hacer en toda la zona y,…",FALSE,0,#N/D,4/21/2023 22:39:45,FALSE,#N/D,1649543470275608576,#N/D,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",gabyislasf,38,TRUE,FALSE,#N/D,#N/D
184,"RT @EnriqueAlfaroR: Luego de un proceso de diálogo ciudadano, sin precedentes, sobre av. #López Mateos, hoy presentamos el Plan Integral de…",FALSE,0,#N/D,4/21/2023 22:35:54,FALSE,#N/D,1649542505195532288,#N/D,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ManuMora_710,136,TRUE,FALSE,#N/D,#N/D
185,"RT @EnriqueAlfaroR: Luego de un proceso de diálogo ciudadano, sin precedentes, sobre av. #López Mateos, hoy presentamos el Plan Integral de…",FALSE,0,#N/D,4/21/2023 22:33:33,FALSE,#N/D,1649541911861141504,#N/D,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ste_gutierrez,136,TRUE,FALSE,#N/D,#N/D
186,"RT @EnriqueAlfaroR: Luego de un proceso de diálogo ciudadano, sin precedentes, sobre av. #López Mateos, hoy presentamos el Plan Integral de…",FALSE,0,#N/D,4/21/2023 22:21:59,FALSE,#N/D,1649539003211825154,#N/D,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",cynthia_nayeli_,136,TRUE,FALSE,#N/D,#N/D
187,"RT @EnriqueAlfaroR: Luego de un proceso de diálogo ciudadano, sin precedentes, sobre av. #López Mateos, hoy presentamos el Plan Integral de…",FALSE,0,#N/D,4/21/2023 22:20:12,FALSE,#N/D,1649538550931570688,#N/D,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",15_matthew,136,TRUE,FALSE,#N/D,#N/D
188,El Gobernador @EnriqueAlfaroR nos comparte las principales acciones del Plan Integral de Movilidad para el Sur de l… https://t.co/juOkh43K4Q,FALSE,19,#N/D,4/21/2023 22:19:33,TRUE,#N/D,1649538386905169920,#N/D,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",GerardoQuirinoV,7,FALSE,FALSE,#N/D,#N/D
189,"RT @EnriqueAlfaroR: El serio problema de movilidad al sur de la ciudad no solo es por #LópezMateos, hay mucho por hacer en toda la zona y,…",FALSE,0,#N/D,4/21/2023 22:13:02,FALSE,#N/D,1649536749255766019,#N/D,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",monmedinav,38,TRUE,FALSE,#N/D,#N/D
190,"RT @EnriqueAlfaroR: El serio problema de movilidad al sur de la ciudad no solo es por #LópezMateos, hay mucho por hacer en toda la zona y,…",FALSE,0,#N/D,4/21/2023 22:10:54,FALSE,#N/D,1649536213198553088,#N/D,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",tonioccidental,38,TRUE,FALSE,#N/D,#N/D
191,"RT @EnriqueAlfaroR: Luego de un proceso de diálogo ciudadano, sin precedentes, sobre av. #López Mateos, hoy presentamos el Plan Integral de…",FALSE,0,#N/D,4/21/2023 22:08:55,FALSE,#N/D,1649535712084066305,#N/D,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Pablo_VAh,136,TRUE,FALSE,#N/D,#N/D
192,"RT @TransporteJal: Echa un vistazo aquí ?? sobre las principales acciones del Plan Integral de Movilidad para el Sur de la Ciudad.

Ayúdanos…",FALSE,0,#N/D,4/21/2023 22:05:25,FALSE,#N/D,1649534831053643776,#N/D,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Zero_Music13,4,TRUE,FALSE,#N/D,#N/D
193,"RT @TransporteJal: Echa un vistazo aquí ?? sobre las principales acciones del Plan Integral de Movilidad para el Sur de la Ciudad.

Ayúdanos…",FALSE,0,#N/D,4/21/2023 22:04:57,FALSE,#N/D,1649534713386659842,#N/D,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",lalobernal1,4,TRUE,FALSE,#N/D,#N/D
194,"Echa un vistazo aquí ?? sobre las principales acciones del Plan Integral de Movilidad para el Sur de la Ciudad.

Ayú… https://t.co/AhEmENKWSJ",FALSE,4,#N/D,4/21/2023 22:01:52,TRUE,#N/D,1649533937759277057,#N/D,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",TransporteJal,4,FALSE,FALSE,#N/D,#N/D
195,"RT @EnriqueAlfaroR: El serio problema de movilidad al sur de la ciudad no solo es por #LópezMateos, hay mucho por hacer en toda la zona y,…",FALSE,0,#N/D,4/21/2023 22:00:34,FALSE,#N/D,1649533609819119616,#N/D,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Lourdes67639315,38,TRUE,FALSE,#N/D,#N/D
196,"RT @EnriqueAlfaroR: Luego de un proceso de diálogo ciudadano, sin precedentes, sobre av. #López Mateos, hoy presentamos el Plan Integral de…",FALSE,0,#N/D,4/21/2023 21:44:27,FALSE,#N/D,1649529555948904448,#N/D,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rocio_pimentel,136,TRUE,FALSE,#N/D,#N/D
197,"RT @EnriqueAlfaroR: El serio problema de movilidad al sur de la ciudad no solo es por #LópezMateos, hay mucho por hacer en toda la zona y,…",FALSE,0,#N/D,4/21/2023 21:40:57,FALSE,#N/D,1649528675048599552,#N/D,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",VictorG56529043,38,TRUE,FALSE,#N/D,#N/D
198,"RT @EnriqueAlfaroR: El serio problema de movilidad al sur de la ciudad no solo es por #LópezMateos, hay mucho por hacer en toda la zona y,…",FALSE,0,#N/D,4/21/2023 21:35:44,FALSE,#N/D,1649527363875602432,#N/D,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rocio_pimentel,38,TRUE,FALSE,#N/D,#N/D
199,"RT @EnriqueAlfaroR: El serio problema de movilidad al sur de la ciudad no solo es por #LópezMateos, hay mucho por hacer en toda la zona y,…",FALSE,0,#N/D,4/21/2023 21:35:31,FALSE,#N/D,1649527305625108485,#N/D,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielGFlores,38,TRUE,FALSE,#N/D,#N/D
200,Presenta Gobierno de #Jalisco plan integral de movilidad para el sur de la ciudad #Tienesquesaberlo https://t.co/HIhT1A4PUU #EnriqueAlfaro,FALSE,1,#N/D,4/21/2023 21:29:51,FALSE,#N/D,1649525882044948480,#N/D,"<a href=""https://revive.social/"" rel=""nofollow"">Revive Social App</a>",PacoZeaCom,0,FALSE,FALSE,#N/D,#N/D
201,"RT @EnriqueAlfaroR: El serio problema de movilidad al sur de la ciudad no solo es por #LópezMateos, hay mucho por hacer en toda la zona y,…",FALSE,0,#N/D,4/21/2023 21:27:41,FALSE,#N/D,1649525335317159939,#N/D,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",sotra_pedro,38,TRUE,FALSE,#N/D,#N/D
202,"RT @EnriqueAlfaroR: El serio problema de movilidad al sur de la ciudad no solo es por #LópezMateos, hay mucho por hacer en toda la zona y,…",FALSE,0,#N/D,4/21/2023 21:21:53,FALSE,#N/D,1649523875237994497,#N/D,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",torreszam,38,TRUE,FALSE,#N/D,#N/D
203,"En resumen, el ""Plan Integral de Movilidad para el Sur de la Ciudad"" es una gran iniciativa que busca transformar l… https://t.co/UAo7TUv7ug",FALSE,0,participajal,4/21/2023 20:57:53,TRUE,1649517713352699905,1649517836178534400,1466069954,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",participajal,0,FALSE,FALSE,#N/D,#N/D
204,"Junto con el gobernador, @EnriqueAlfaroR, nuestra Secretaria @LaMagaSierra, la Directora General del @IMEPLAN,… https://t.co/O7ZbEPO5ul",FALSE,2,#N/D,4/21/2023 20:54:29,TRUE,#N/D,1649516982771802116,#N/D,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",participajal,0,FALSE,FALSE,#N/D,#N/D
205,"RT @EnriqueAlfaroR: El serio problema de movilidad al sur de la ciudad no solo es por #LópezMateos, hay mucho por hacer en toda la zona y,…",FALSE,0,#N/D,4/21/2023 20:42:39,FALSE,#N/D,1649514003272462340,#N/D,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",28borrego,38,TRUE,FALSE,#N/D,#N/D
206,"RT @EnriqueAlfaroR: El serio problema de movilidad al sur de la ciudad no solo es por #LópezMateos, hay mucho por hacer en toda la zona y,…",FALSE,0,#N/D,4/21/2023 19:52:37,FALSE,#N/D,1649501410864648218,#N/D,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",jpinapc77,38,TRUE,FALSE,#N/D,#N/D
207,Enhorabuena por el Plan Integral de movilidad para el sur de la ciudad. Este mismo ejercicio deberá replicarse en l… https://t.co/Bc1fVFVxEk,FALSE,2,#N/D,4/21/2023 19:25:26,TRUE,#N/D,1649494569845772290,#N/D,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",LUISFOROPEZA,1,FALSE,FALSE,#N/D,#N/D
208,"RT @EnriqueAlfaroR: El serio problema de movilidad al sur de la ciudad no solo es por #LópezMateos, hay mucho por hacer en toda la zona y,…",FALSE,0,#N/D,4/21/2023 19:22:54,FALSE,#N/D,1649493932722606089,#N/D,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Hersotca,38,TRUE,FALSE,#N/D,#N/D
209,"RT @EnriqueAlfaroR: El serio problema de movilidad al sur de la ciudad no solo es por #LópezMateos, hay mucho por hacer en toda la zona y,…",FALSE,0,#N/D,4/21/2023 19:16:51,FALSE,#N/D,1649492412106932229,#N/D,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JoseCarrillo54,38,TRUE,FALSE,#N/D,#N/D
210,"RT @EnriqueAlfaroR: Luego de un proceso de diálogo ciudadano, sin precedentes, sobre av. #López Mateos, hoy presentamos el Plan Integral de…",FALSE,0,#N/D,4/21/2023 19:13:52,FALSE,#N/D,1649491658352779264,#N/D,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Gerszone,136,TRUE,FALSE,#N/D,#N/D
211,"RT @EnriqueAlfaroR: El serio problema de movilidad al sur de la ciudad no solo es por #LópezMateos, hay mucho por hacer en toda la zona y,…",FALSE,0,#N/D,4/21/2023 19:10:48,FALSE,#N/D,1649490889973153799,#N/D,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",yeyodopolus313,38,TRUE,FALSE,#N/D,#N/D
212,"Hoy estaré platicando con @Rociolpzruelas en @TelevisaGDL, sobre los detalles del Plan Integral de movilidad para e… https://t.co/ro2TJfOyXA",FALSE,3,#N/D,4/21/2023 19:07:26,TRUE,#N/D,1649490042711162881,#N/D,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",ReneCaroGomez,0,FALSE,FALSE,#N/D,#N/D
213,"RT @EnriqueAlfaroR: El serio problema de movilidad al sur de la ciudad no solo es por #LópezMateos, hay mucho por hacer en toda la zona y,…",FALSE,0,#N/D,4/21/2023 19:06:40,FALSE,#N/D,1649489848716394496,#N/D,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Bernardosame,38,TRUE,FALSE,#N/D,#N/D
214,"RT @EnriqueAlfaroR: El serio problema de movilidad al sur de la ciudad no solo es por #LópezMateos, hay mucho por hacer en toda la zona y,…",FALSE,0,#N/D,4/21/2023 18:57:48,FALSE,#N/D,1649487618873212928,#N/D,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1chavacastaneda,38,TRUE,FALSE,#N/D,#N/D
215,"El serio problema de movilidad al sur de la ciudad no solo es por #LópezMateos, hay mucho por hacer en toda la zona… https://t.co/IyA01nGB9u",FALSE,168,#N/D,4/21/2023 18:55:17,TRUE,#N/D,1649486981951356929,#N/D,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",EnriqueAlfaroR,38,FALSE,FALSE,#N/D,#N/D
216,RT @AlbertoEsquerG: Celebro las decisiones que se tomaron en el ejercicio de diálogo entre el @GobiernoJalisco y la población para atender…,FALSE,0,#N/D,4/21/2023 18:36:55,FALSE,#N/D,1649482359798898722,#N/D,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",HecPizano,1,TRUE,FALSE,#N/D,#N/D
217,"??????Gracias a la colaboración con la ciudadanía y autoridades de los tres niveles de Gobierno, se implementará el Pl… https://t.co/tpT8ySGjcy",FALSE,6,#N/D,4/21/2023 18:33:03,TRUE,#N/D,1649481388360601601,#N/D,"<a href=""http://www.socialbakers.com/"" rel=""nofollow"">Emplifi</a>",elciudadanojal,0,FALSE,FALSE,#N/D,#N/D
218,"RT @EnriqueAlfaroR: Luego de un proceso de diálogo ciudadano, sin precedentes, sobre av. #López Mateos, hoy presentamos el Plan Integral de…",FALSE,0,#N/D,4/21/2023 18:31:31,FALSE,#N/D,1649481001326747669,#N/D,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielMTNU,136,TRUE,FALSE,#N/D,#N/D
219,"RT @EnriqueAlfaroR: La movilidad del sur de la ciudad implica mucho más que hacer cambios en una vialidad, por eso, con la suma de todas la…",FALSE,0,#N/D,4/21/2023 18:31:04,FALSE,#N/D,1649480888546107418,#N/D,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",LuisHMartinezC,16,TRUE,FALSE,#N/D,#N/D
220,"RT @EnriqueAlfaroR: Luego de un proceso de diálogo ciudadano, sin precedentes, sobre av. #López Mateos, hoy presentamos el Plan Integral de…",FALSE,0,#N/D,4/21/2023 18:30:59,FALSE,#N/D,1649480866677096448,#N/D,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",LuisHMartinezC,136,TRUE,FALSE,#N/D,#N/D
221,"RT @EnriqueAlfaroR: Luego de un proceso de diálogo ciudadano, sin precedentes, sobre av. #López Mateos, hoy presentamos el Plan Integral de…",FALSE,0,#N/D,4/21/2023 18:29:44,FALSE,#N/D,1649480553345720340,#N/D,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RobertGallardD,136,TRUE,FALSE,#N/D,#N/D
222,"RT @cabeceramx: ¡VIERNES! Y suena #ElTimbre 
✈️ Venta del avión presidencia y nueva aerolínea 
?????? Plan integral de movilidad y ¿acupuntura…",FALSE,0,#N/D,4/21/2023 18:28:36,FALSE,#N/D,1649480270179868700,#N/D,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",CarlosatgG,4,TRUE,FALSE,#N/D,#N/D
223,"RT @EnriqueAlfaroR: Luego de un proceso de diálogo ciudadano, sin precedentes, sobre av. #López Mateos, hoy presentamos el Plan Integral de…",FALSE,0,#N/D,4/21/2023 18:27:45,FALSE,#N/D,1649480052730372122,#N/D,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ChrisLemanz,136,TRUE,FALSE,#N/D,#N/D
224,"RT @EnriqueAlfaroR: Luego de un proceso de diálogo ciudadano, sin precedentes, sobre av. #López Mateos, hoy presentamos el Plan Integral de…",FALSE,0,#N/D,4/21/2023 17:38:24,FALSE,#N/D,1649467636688867333,#N/D,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",cholano29,136,TRUE,FALSE,#N/D,#N/D
225,"RT @EnriqueAlfaroR: Luego de un proceso de diálogo ciudadano, sin precedentes, sobre av. #López Mateos, hoy presentamos el Plan Integral de…",FALSE,0,#N/D,4/21/2023 17:30:16,FALSE,#N/D,1649465589075681280,#N/D,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",CristineLoan,136,TRUE,FALSE,#N/D,#N/D
226,"RT @EnriqueAlfaroR: Luego de un proceso de diálogo ciudadano, sin precedentes, sobre av. #López Mateos, hoy presentamos el Plan Integral de…",FALSE,0,#N/D,4/21/2023 17:26:35,FALSE,#N/D,1649464659823435788,#N/D,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",mafferfonseca,136,TRUE,FALSE,#N/D,#N/D
227,"RT @JuanJoseFrangie: Y les platico que hoy, en mi representación, la jefa de Gabinete @PaulinaTorres asistió a Casa Jalisco a la presentaci…",FALSE,0,#N/D,4/21/2023 16:47:40,FALSE,#N/D,1649454868476690437,#N/D,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JRaymundoDiaz1,2,TRUE,FALSE,#N/D,#N/D
228,El gobernador @EnriqueAlfaroR presentó el Plan Integral de Movilidad para hacerle frente a la problemática de movil… https://t.co/Gim7RNdFV6,FALSE,4,#N/D,4/21/2023 16:45:10,TRUE,#N/D,1649454237380935681,#N/D,"<a href=""http://www.socialbakers.com/"" rel=""nofollow"">Emplifi</a>",VeroDelgadilloG,0,FALSE,FALSE,#N/D,#N/D
229,"RT @EnriqueAlfaroR: Luego de un proceso de diálogo ciudadano, sin precedentes, sobre av. #López Mateos, hoy presentamos el Plan Integral de…",FALSE,0,#N/D,4/21/2023 16:42:00,FALSE,#N/D,1649453441381441536,#N/D,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",OArmandoP,136,TRUE,FALSE,#N/D,#N/D
230,"RT @EnriqueAlfaroR: Luego de un proceso de diálogo ciudadano, sin precedentes, sobre av. #López Mateos, hoy presentamos el Plan Integral de…",FALSE,0,#N/D,4/21/2023 16:39:18,FALSE,#N/D,1649452761753477120,#N/D,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Hersotca,136,TRUE,FALSE,#N/D,#N/D
231,"Con el Plan Integral de Movilidad para el Sur de la Ciudad, nuestro municipio contará con obras que mejorarán el tr… https://t.co/CvqeW4Dmg1",FALSE,2,#N/D,4/21/2023 16:28:30,TRUE,#N/D,1649450044699947008,#N/D,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",GobTlajomulco,0,FALSE,FALSE,#N/D,#N/D
232,"RT @EnriqueAlfaroR: Luego de un proceso de diálogo ciudadano, sin precedentes, sobre av. #López Mateos, hoy presentamos el Plan Integral de…",FALSE,0,#N/D,4/21/2023 16:19:07,FALSE,#N/D,1649447684162605056,#N/D,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",EddyMiranda_,136,TRUE,FALSE,#N/D,#N/D
233,"RT @EnriqueAlfaroR: Luego de un proceso de diálogo ciudadano, sin precedentes, sobre av. #López Mateos, hoy presentamos el Plan Integral de…",FALSE,0,#N/D,4/21/2023 16:09:41,FALSE,#N/D,1649445310454792195,#N/D,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AlbertoMndoza,136,TRUE,FALSE,#N/D,#N/D
234,"RT @EnriqueAlfaroR: Luego de un proceso de diálogo ciudadano, sin precedentes, sobre av. #López Mateos, hoy presentamos el Plan Integral de…",FALSE,0,#N/D,4/21/2023 16:09:24,FALSE,#N/D,1649445235775217665,#N/D,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AlexanderArala,136,TRUE,FALSE,#N/D,#N/D
235,"RT @EnriqueAlfaroR: Luego de un proceso de diálogo ciudadano, sin precedentes, sobre av. #López Mateos, hoy presentamos el Plan Integral de…",FALSE,0,#N/D,4/21/2023 16:06:44,FALSE,#N/D,1649444567832227843,#N/D,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",vic27nyc,136,TRUE,FALSE,#N/D,#N/D
236,"RT @cabeceramx: ¡VIERNES! Y suena #ElTimbre 
✈️ Venta del avión presidencia y nueva aerolínea 
?????? Plan integral de movilidad y ¿acupuntura…",FALSE,0,#N/D,4/21/2023 15:45:29,FALSE,#N/D,1649439216684679169,#N/D,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",geqm1965,4,TRUE,FALSE,#N/D,#N/D
237,"????️ Encabezado por el gobernador @EnriqueAlfaroR, el @GobiernoJalisco presentó el Plan Integral de Movilidad para m… https://t.co/EWsQZkUfDE",FALSE,1,#N/D,4/21/2023 15:43:09,TRUE,#N/D,1649438633051541504,#N/D,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",quierotv_gdl,0,FALSE,FALSE,#N/D,#N/D
238,"RT @cabeceramx: ¡VIERNES! Y suena #ElTimbre 
✈️ Venta del avión presidencia y nueva aerolínea 
?????? Plan integral de movilidad y ¿acupuntura…",FALSE,0,#N/D,4/21/2023 15:37:05,FALSE,#N/D,1649437104210837505,#N/D,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Ely_oropeza,4,TRUE,FALSE,#N/D,#N/D
239,"@lizzimedina1 Elizabeth, te invitamos a seguir al pendiente de nuestras redes sociales para futura información sobr… https://t.co/JjWsovSk92",FALSE,1,lizzimedina1,4/21/2023 15:36:24,TRUE,1649422996468121603,1649436931783266305,951033932,"<a href=""http://www.socialbakers.com/"" rel=""nofollow"">Emplifi</a>",GobTlajomulco,0,FALSE,FALSE,#N/D,#N/D
240,"La ciudadanía ha hablado: no habrá un segundo piso en #LópezMateos, pero sí una serie de estrategias propuestas a t… https://t.co/rMArTuQZUP",FALSE,4,#N/D,4/21/2023 15:35:38,TRUE,#N/D,1649436739143094272,#N/D,"<a href=""http://www.socialbakers.com/"" rel=""nofollow"">Emplifi</a>",MovCiudadanoJal,0,FALSE,FALSE,#N/D,#N/D
241,"?? El @GobiernoJalisco presentó este el Plan Integral de Movilidad para el Sur de la Ciudad, como resultado del ejer… https://t.co/3sYACq2sIR",FALSE,0,#N/D,4/21/2023 15:30:05,TRUE,#N/D,1649435343224184833,#N/D,"<a href=""http://www.socialbakers.com/"" rel=""nofollow"">Emplifi</a>",notijaliscotv,0,FALSE,FALSE,#N/D,#N/D
242,"RT @cabeceramx: ¡VIERNES! Y suena #ElTimbre 
✈️ Venta del avión presidencia y nueva aerolínea 
?????? Plan integral de movilidad y ¿acupuntura…",FALSE,0,#N/D,4/21/2023 15:26:34,FALSE,#N/D,1649434456699092992,#N/D,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DannielaGeomar,4,TRUE,FALSE,#N/D,#N/D
243,"El @GobiernoJalisco presentó el Plan Integral de Movilidad para el Sur de la Ciudad, como resultado del ejercicio p… https://t.co/oEytFk6LDa",FALSE,0,#N/D,4/21/2023 15:15:29,TRUE,#N/D,1649431669005520896,#N/D,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",AcustikInforma,0,FALSE,FALSE,#N/D,#N/D
244,"RT @adrianamedinaMx: Como resultado de los Diálogos Ciudadanos, el Gobernador @EnriqueAlfaroR dió a conocer el Plan Integral de Movilidad p…",FALSE,0,#N/D,4/21/2023 15:12:29,FALSE,#N/D,1649430912352780289,#N/D,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",amorisabelp,4,TRUE,FALSE,#N/D,#N/D
245,"Hoy en portada:

???? Presentan el Plan Integral de Movilidad para el Sur de la Ciudad

?? Buscan atraer inversiones d… https://t.co/hnzGOKBvPJ",FALSE,0,#N/D,4/21/2023 15:05:33,TRUE,#N/D,1649429169695084544,#N/D,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",antenanoticias,0,FALSE,FALSE,#N/D,#N/D
246,"Ampliación de Línea 1 (con 7 estaciones, 2 de ellas subterráneas) para conectar con Línea 4 de @SITEURJAL y Macrobu… https://t.co/EeD1MXmgaT",FALSE,1,#N/D,4/21/2023 14:42:03,TRUE,#N/D,1649423255848009730,#N/D,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Rumbo_Mx,0,FALSE,FALSE,#N/D,#N/D
247,"RT @ReneCaroGomez: Luego de meses de diálogo entre ciudadanía, academia, iniciativa privada y gobiernos de distintos niveles, hoy presentam…",FALSE,0,#N/D,4/21/2023 14:29:56,FALSE,#N/D,1649420205624262662,#N/D,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Fabiancaro1969,6,TRUE,FALSE,#N/D,#N/D
248,"Como resultado de los Diálogos Ciudadanos, el Gobernador @EnriqueAlfaroR dió a conocer el Plan Integral de Movilida… https://t.co/z0l8WjSvDP",FALSE,6,#N/D,4/21/2023 14:23:28,TRUE,#N/D,1649418580579041282,#N/D,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",adrianamedinaMx,4,FALSE,FALSE,#N/D,#N/D
249,"RT @EnriqueAlfaroR: Luego de un proceso de diálogo ciudadano, sin precedentes, sobre av. #López Mateos, hoy presentamos el Plan Integral de…",FALSE,0,#N/D,4/21/2023 14:10:58,FALSE,#N/D,1649415433177505794,#N/D,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Diazceden1David,136,TRUE,FALSE,#N/D,#N/D
250,"RT @EnriqueAlfaroR: Luego de un proceso de diálogo ciudadano, sin precedentes, sobre av. #López Mateos, hoy presentamos el Plan Integral de…",FALSE,0,#N/D,4/21/2023 14:10:16,FALSE,#N/D,1649415255418630144,#N/D,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",HansPi85970503,136,TRUE,FALSE,#N/D,#N/D
